C:\Users\peter\Desktop\Touchscreen DOE\Subject Data\Children\TDOE_2_25_19.emrg2,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Age,SessionDate,Group,Block,BothSelected,ComparisonStimuli.ACC,ComparisonStimuli.RESP,ComparisonStimuli.RT,CorrectAnswer,NumericCorrectAnswer,CorrectAnswerL,CorrectAnswerR,Trial,FbMovie,LeftResponseStimulus,ResponseStimulus,RightResponseStimulus,Running,SampleStimulus
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,1,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,2,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,3,,0,Right,1710,Left,2,,,1,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,4,,0,Left,1056,Right,1,,,2,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,5,,1,Right,1190,Right,1,,,3,Trolls01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,6,,1,Right,960,Right,1,,,4,Trolls02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,7,,1,Right,657,Right,1,,,5,Trolls03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,8,,1,Right,865,Right,1,,,6,Trolls04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,9,,0,Right,1112,Left,2,,,7,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,10,,0,Right,1015,Left,2,,,8,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,11,,0,Right,1199,Left,2,,,9,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,12,,0,Right,963,Left,2,,,10,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,13,,0,Right,766,Left,2,,,11,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,14,,0,Right,768,Left,2,,,12,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,15,,1,Right,839,Right,1,,,13,Trolls05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,16,,0,Right,777,Left,2,,,14,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,17,,0,Right,3963,Left,2,,,15,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,18,,1,Right,734,Right,1,,,16,Trolls06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,19,,0,Right,874,Left,2,,,17,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,20,,0,Right,1227,Left,2,,,18,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,21,,1,Right,820,Right,1,,,19,Trolls07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,22,,0,Right,927,Left,2,,,20,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,23,,1,Right,2061,Right,1,,,21,Trolls08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,24,,1,Right,1667,Right,1,,,22,Trolls09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,25,,1,Right,728,Right,1,,,23,Trolls10.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,26,,0,Right,924,Left,2,,,24,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,27,,0,Image1,897,Right,1,,,25,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,28,,1,Right,825,Right,1,,,26,Trolls11.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,29,,0,Image1,887,Left,2,,,27,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,30,,1,Right,1185,Right,1,,,28,Trolls12.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,31,,1,Right,932,Right,1,,,29,Trolls13.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,32,,0,Right,780,Left,2,,,30,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,33,,0,Right,777,Left,2,,,31,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,34,,1,Right,688,Right,1,,,32,Trolls14.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,35,,0,Right,936,Left,2,,,33,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,36,,0,Right,552,Left,2,,,34,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,37,,1,Right,522,Right,1,,,35,Trolls15.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,38,,1,Right,821,Right,1,,,36,Trolls16.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,39,,1,Right,821,Right,1,,,37,Trolls17.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,40,,0,Right,674,Left,2,,,38,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,41,,1,Right,713,Right,1,,,39,Trolls18.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,42,,0,Right,1279,Left,2,,,40,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,43,,1,Right,743,Right,1,,,41,Trolls19.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,44,,0,Right,765,Left,2,,,42,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,45,,0,Right,1819,Left,2,,,43,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,46,,0,Right,622,Left,2,,,44,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,47,,1,Right,677,Right,1,,,45,Trolls20.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,48,,1,Right,1028,Right,1,,,46,Trolls21.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,49,,1,Right,1000,Right,1,,,47,Trolls22.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,50,,0,Right,824,Left,2,,,48,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,51,,1,Right,958,Right,1,,,49,Trolls23.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990013,6,2/18/19,1,52,,0,Right,651,Left,2,,,50,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,1,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,2,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,3,,0,Right,1002,Left,2,,,1,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,4,,0,Right,1460,Left,2,,,2,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,5,,1,Right,1106,Right,1,,,3,Trolls01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,6,,0,Left,1294,Right,1,,,4,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,7,,1,Left,2709,Left,2,,,5,Moana01.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,8,,0,Left,1650,Right,1,,,6,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,9,,1,Right,1153,Right,1,,,7,Trolls02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,10,,0,Left,841,Right,1,,,8,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,11,,1,Right,787,Right,1,,,9,Trolls03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,12,,1,Left,1012,Left,2,,,10,Moana02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,13,,1,Right,1884,Right,1,,,11,Trolls04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,14,,0,Right,1470,Left,2,,,12,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,15,,0,Left,2631,Right,1,,,13,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,16,,0,Left,1313,Right,1,,,14,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,17,,0,Right,3587,Left,2,,,15,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,18,,0,Left,770,Right,1,,,16,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,19,,0,Right,3091,Left,2,,,17,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,20,,1,Left,1036,Left,2,,,18,Moana03.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,21,,1,Right,496,Right,1,,,19,Trolls05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,22,,1,Left,813,Left,2,,,20,Moana04.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,23,,1,Right,1985,Right,1,,,21,Trolls06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,24,,0,Left,1482,Right,1,,,22,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,25,,1,Right,458,Right,1,,,23,Trolls07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,26,,0,Right,1300,Left,2,,,24,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,27,,0,Left,751,Right,1,,,25,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,28,,1,Right,2102,Right,1,,,26,Trolls08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,29,,1,Right,3316,Right,1,,,27,Trolls09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,30,,0,Right,1010,Left,2,,,28,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,31,,1,Right,2218,Right,1,,,29,Trolls10.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,32,,1,Left,1136,Left,2,,,30,Moana05.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,33,,1,Right,656,Right,1,,,31,Trolls11.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,34,,1,Left,2588,Left,2,,,32,Moana06.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,35,,0,Right,1189,Left,2,,,33,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,36,,0,Left,1082,Right,1,,,34,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,37,,0,Right,2278,Left,2,,,35,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,38,,1,Left,3414,Left,2,,,36,Moana07.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,39,,1,Right,2563,Right,1,,,37,Trolls12.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,40,,1,Left,2338,Left,2,,,38,Moana08.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,41,,1,Right,779,Right,1,,,39,Trolls13.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,42,,0,Left,2517,Right,1,,,40,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,43,,0,TimedOut,5000,Left,2,,,41,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,44,,0,Right,585,Left,2,,,42,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,45,,1,Left,837,Left,2,,,43,Moana09.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,46,,0,Right,988,Left,2,,,44,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,47,,1,Right,596,Right,1,,,45,Trolls14.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,48,,1,Left,537,Left,2,,,46,Moana10.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,49,,1,Right,638,Right,1,,,47,Trolls15.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,50,,1,Left,767,Left,2,,,48,Moana11.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,51,,1,Left,1962,Left,2,,,49,Moana12.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_MLTR,19990011,6,2/9/19,1,52,,0,Right,2647,Left,2,,,50,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,1,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,2,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,3,,0,Left,3577,Right,1,,,1,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,4,,0,Right,2158,Left,2,,,2,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,5,,0,Right,2490,Left,2,,,3,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,6,,0,Left,2029,Right,1,,,4,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,7,,1,Right,2481,Right,1,,,5,Moana01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,8,,1,Left,1991,Left,2,,,6,Trolls01.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,9,,1,Right,1721,Right,1,,,7,Moana02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,10,,0,Left,1761,Right,1,,,8,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,11,,1,Right,2040,Right,1,,,9,Moana03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,12,,0,Left,1657,Right,1,,,10,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,13,,1,Right,1410,Right,1,,,11,Moana04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,14,,0,Right,2104,Left,2,,,12,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,15,,0,Left,2396,Right,1,,,13,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,16,,1,Right,2323,Right,1,,,14,Moana05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,17,,0,Right,1666,Left,2,,,15,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,18,,1,Right,2029,Right,1,,,16,Moana06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,19,,1,Left,1676,Left,2,,,17,Trolls02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,20,,1,Left,1447,Left,2,,,18,Trolls03.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,21,,1,Left,2565,Left,2,,,19,Trolls04.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,22,,0,Left,1702,Right,1,,,20,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,23,,1,Left,4312,Left,2,,,21,Trolls05.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,24,,1,Right,2681,Right,1,,,22,Moana07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,25,,0,Right,2158,Left,2,,,23,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,26,,0,Left,1421,Right,1,,,24,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,27,,0,Left,3224,Right,1,,,25,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,28,,1,Left,1526,Left,2,,,26,Trolls06.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,29,,1,Left,1813,Left,2,,,27,Trolls07.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,30,,1,Right,1110,Right,1,,,28,Moana08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,31,,0,Right,2289,Left,2,,,29,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,32,,1,Left,2229,Left,2,,,30,Trolls08.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,33,,1,Left,2046,Left,2,,,31,Trolls09.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,34,,1,Right,965,Right,1,,,32,Moana09.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,35,,0,Left,1807,Right,1,,,33,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,36,,1,Left,4290,Left,2,,,34,Trolls10.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,37,,1,Right,1120,Right,1,,,35,Moana10.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,38,,1,Left,1439,Left,2,,,36,Trolls11.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,39,,0,TimedOut,5000,Left,2,,,37,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,40,,1,Left,1187,Left,2,,,38,Trolls12.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,41,,0,Left,1230,Right,1,,,39,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,42,,1,Right,1860,Right,1,,,40,Moana11.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,43,,1,Right,1717,Right,1,,,41,Moana12.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,44,,0,Left,967,Right,1,,,42,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,45,,0,Right,1348,Left,2,,,43,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,46,,0,Right,1166,Left,2,,,44,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,47,,0,Left,1687,Right,1,,,45,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,48,,0,Right,1160,Left,2,,,46,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,49,,0,Left,1955,Right,1,,,47,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,50,,1,Left,2451,Left,2,,,48,Trolls13.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,51,,1,Left,994,Left,2,,,49,Trolls14.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990003,6,1/11/19,1,52,,1,Left,1012,Left,2,,,50,Trolls15.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,1,BlueTriangleRedStar.png,,,,,,Triangle,Star,,,BlueTriangleStar.png,TriangleStar.png,TriangleRedStar.png,0,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,2,GreenHeartPurpleCloud.png,,,,,,Heart,Cloud,,,GreenHeartCloud.png,HeartCloud.png,HeartPurpleCloud.png,0,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,3,,0,TimedOut,5000,Right,1,,,1,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,4,,0,TimedOut,5000,Left,2,,,2,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,5,,0,TimedOut,5000,Right,1,,,3,Trolls,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,6,,0,TimedOut,5000,Left,2,,,4,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,7,,0,TimedOut,5000,Left,2,,,5,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,8,,0,Right,1295,Left,2,,,6,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,9,,1,Right,1410,Right,1,,,7,Moana01.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,10,,1,Right,1580,Right,1,,,8,Moana02.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,11,,0,Right,1402,Left,2,,,9,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,12,,0,Right,1395,Left,2,,,10,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,13,,1,Right,1989,Right,1,,,11,Moana03.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,14,,1,Right,1345,Right,1,,,12,Moana04.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,15,,0,Right,1352,Left,2,,,13,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,16,,0,Right,1439,Left,2,,,14,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,17,,1,Right,1177,Right,1,,,15,Moana05.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,18,,0,Right,1615,Left,2,,,16,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,19,,1,Left,1269,Left,2,,,17,Trolls01.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,20,,1,Right,1580,Right,1,,,18,Moana06.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,21,,0,Right,1257,Left,2,,,19,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,22,,1,Left,1008,Left,2,,,20,Trolls02.avi,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,23,,1,Right,1901,Right,1,,,21,Moana07.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,24,,1,Right,1470,Right,1,,,22,Moana08.avi,,,,1,Square_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,25,,0,Right,782,Left,2,,,23,Moana,,,,1,Circle_Solid.png
DOP_Adults_PracTrials_TLMR,19990009,5,1/26/19,1,26,,0,Right,729,Left,2,,,24,Moana,,,,1,Circle_Solid.png
